Status/Delivery Method,Capacity,Seats Taken,Seats Remaining,CRN,Course Code,Course Name,Credits,Class Days,Class Start Time,Class End Time,Class Location,Exam Days,Exam Start Time,Exam End Time,Exam Location,Instructor,Term Length
distance learning,25,10,0,13594,RED 6846,Practicum,3,,,,Online (Virtual),,,,,"Johnston, V.",Session II (7 weeks)
on campus,40,19,0,15750,REE 2001,Consumer Real Estate Issues,3,R,04:30pm,07:15pm,Lutgert Hall 2202,R,03:00pm,05:15pm,Lutgert Hall 2202,"Mendiola, J.",Full Term
on campus,80,7,0,15751,REE 2610,Sustainable Real Estate,3,M,04:30pm,07:15pm,Lutgert Hall 1201,F,03:00pm,05:15pm,Lutgert Hall 1201,"Caldwell, M.",Full Term
closed,70,0,0,16078,REE 2610,Sustainable Real Estate,3,,,,Online (Virtual),,,,,"Waller, B.",Full Term
on campus,30,1,0,11142,REE 3043,Real Estate Fundamentals,3,T R,09:00am,10:15am,Lutgert Hall 2210,R,07:30am,09:45am,Lutgert Hall 2210,"Allen, M.",Full Term
on campus,30,9,0,14553,REE 3043,Real Estate Fundamentals,3,M W,01:30pm,02:45pm,Lutgert Hall 1203,W,08:15pm,10:30pm,Lutgert Hall 1203,"Weeks, H.",Full Term
on campus,40,8,0,11143,REE 3103,Valuation of Real Property,3,T R,07:30am,08:45am,Lutgert Hall 2201,T,07:30am,09:45am,Lutgert Hall 2201,"Lusht, K.",Full Term
on campus,40,17,0,11144,REE 3303,Real Estate Inv Decision Mking,3,T R,10:30am,11:45am,Lutgert Hall 2208,T,10:00am,12:15pm,Lutgert Hall 2208,"Lusht, K.",Full Term
on campus,25,6,0,15928,REE 3433,Real Estate Law,3,T,04:30pm,07:15pm,Lutgert Hall 4201,T,03:00pm,05:15pm,Lutgert Hall 4201,"Johnson, H.",Full Term
closed,50,0,0,13808,REE 4204,Real Estate Finance,3,,,,Online (Virtual),,,,,"Allen, M.",Full Term
on campus,50,6,0,15964,REE 4930,ST:RealEstate Entrepreneurship,3,W,05:30pm,08:15pm,Lutgert Hall 2202,W,05:45pm,08:00pm,Lutgert Hall 2202,STAFF,Full Term
on campus,20,8,0,13992,REE 4931,Real Estate Senior Seminar,3,M W,03:00pm,04:15pm,Lutgert Hall 1203,F,08:15pm,10:30pm,Lutgert Hall 1203,"Weeks, H.",Full Term
off campus,10,10,0,13797,REE 4941,Internship in Real Estate,3,,,,Off Campus Site TBA TBA,,,,,"Weeks, H.",Full Term
on campus,110,49,5,11765,REL 2306,Contemporary World Religions,3,T R,01:30pm,02:45pm,Edwards Hall 112,,,,,"Frim, D.",Full Term
on campus,35,23,0,15516,REL 3213,Introduction to Hebrew Bible,3,T R,09:00am,10:15am,Merwin Hall 231,,,,,"Roth, J.",Full Term
on campus,10,5,0,15687,REL 3930,ST:Spinoza's Theology,3,M,01:30pm,04:15pm,Merwin Hall 121,,,,,"Frim, D.",Full Term
on campus,30,1,0,13993,RMI 3011,Risk Management & Insurance,3,T R,01:30pm,02:45pm,Griffin Hall 109,T,12:30pm,02:45pm,Griffin Hall 109,"Klinger, B.",Full Term
on campus,25,7,0,14554,RMI 4135,Retirement Planning,3,T,05:30pm,08:15pm,University Library Classroom 464,T,05:45pm,08:00pm,University Library Classroom 464,"Piccirillo, D.",Full Term
on campus,20,14,4,15793,RTV 3301,Audio and Video Journalism,3,M,01:30pm,04:15pm,Daniels Public Media Center 111,,,,,"Cribbs, J.",Full Term
on campus,35,19,0,11874,SCE 4310,Science Methods,3,T R,03:00pm,04:15pm,Merwin Hall 228,,,,,"Lakhani, H.",Full Term
closed,35,0,0,11869,SCE 4310,Science Methods,3,T R,01:30pm,02:45pm,Merwin Hall 228,,,,,"Lakhani, H.",Full Term
on campus,20,14,0,11875,SCE 4330,Science Methods 6-12 Grades,3,W,04:30pm,07:15pm,Merwin Hall 228,,,,,"Staples, C.",Full Term
off campus,15,13,0,15816,SCE 4940,Internship Science Education,9,,,,Off Campus Site TBA TBA,,,,,"Fry, M.",Full Term
off campus,20,20,0,14148,SCE 4941,Integr Field Exper: Science,3,T W,07:00am,04:00pm,Off Campus Site TBA TBA,,,,,"Reynolds, E.",Full Term
distance learning,15,14,0,11878,SCE 6366,Science Methods: 6-12,3,,,,Online (Virtual),,,,,"Staples, C.",Full Term
closed,51,0,0,13734,SCM 3005,Supply Chain Management,3,T,04:30pm,07:15pm,Online (Virtual),T,03:00pm,05:15pm,Online (Virtual),"Gligor, D.",Full Term
closed,50,0,0,13719,SCM 3005,Supply Chain Management,3,M W F,01:30pm,02:20pm,Lutgert Hall 1201,W,12:30pm,02:45pm,Lutgert Hall 1201,"Davison, T.",Full Term
closed,50,0,0,13718,SCM 3005,Supply Chain Management,3,T R,10:30am,11:45am,Lutgert Hall 2201,T,10:00am,12:15pm,Lutgert Hall 2201,"D'Cruz, J.",Full Term
closed,50,0,0,13714,SCM 3005,Supply Chain Management,3,T R,09:00am,10:15am,Lutgert Hall 2201,R,07:30am,09:45am,Lutgert Hall 2201,"D'Cruz, J.",Full Term
closed,50,0,0,13946,SCM 3005,Supply Chain Management,3,W,05:30pm,08:15pm,Holmes Engineering 224,W,05:45pm,08:00pm,Holmes Engineering 224,"RUSSANO, P.",Full Term
closed,50,0,0,13832,SCM 3005,Supply Chain Management,3,M W F,11:30am,12:20pm,Lutgert Hall 1202,S,10:00am,12:15pm,Lutgert Hall 1202,"Davison, T.",Full Term
closed,50,0,0,13721,SCM 3005,Supply Chain Management,3,M,04:30pm,07:15pm,Lutgert Hall 2202,F,03:00pm,05:15pm,Lutgert Hall 2202,"Davison, T.",Full Term
on campus,40,1,0,13353,SCM 3202,Logistics Management,3,T R,01:30pm,02:45pm,Lutgert Hall 1203,T,12:30pm,02:45pm,Lutgert Hall 1203,"D'Cruz, J.",Full Term
on campus,30,3,0,13776,SCM 4143,Global Supply Chain Mgmt,3,T R,10:30am,11:45am,Lutgert Hall 1203,T,10:00am,12:15pm,Lutgert Hall 1203,"Kirche, E.",Full Term
on campus,30,1,0,13713,SCM 4212,Global Sourcing Strategy,3,T R,09:00am,10:15am,Lutgert Hall 1203,R,07:30am,09:45am,Lutgert Hall 1203,"Davison, T.",Full Term
on campus,30,15,0,13786,SCM 4441,Supply Chain Innovations,3,T R,03:00pm,04:15pm,Lutgert Hall 1203,R,12:30pm,02:45pm,Lutgert Hall 1203,"Srivastava, R.",Full Term
off campus,5,5,0,13799,SCM 4940,Industry Project,3,,,,Off Campus Site TBA TBA,,,,,"Srivastava, R.",Full Term
off campus,20,19,0,13798,SCM 4941,Internship in Supply Chain,3,,,,Off Campus Site TBA TBA,,,,,"Srivastava, R.",Full Term
distance learning,25,9,0,16004,SDS 6068,Develop Aspects of Learn & Beh,2,T,05:30pm,07:10pm,Online (Virtual),,,,,"Tilman, A.",Full Term
distance learning,25,9,0,16003,SDS 6068,Develop Aspects of Learn & Beh,2,M,05:30pm,07:10pm,Online (Virtual),,,,,"Tilman, A.",Full Term
distance learning,25,8,0,16012,SDS 6406,School Coun Theory/Techniques,3,T,05:30pm,08:15pm,Online (Virtual),,,,,"Sabella, R.",Full Term
distance learning,25,9,0,16011,SDS 6406,School Coun Theory/Techniques,3,M,05:30pm,08:15pm,Online (Virtual),,,,,"Sabella, R.",Full Term
distance learning,25,7,0,16013,SDS 6418,Sch Couns Ldrship Acct & Supv,2,W,05:30pm,08:15pm,Online (Virtual),,,,,"Sabella, R.",Full Term
distance learning,25,7,0,16014,SDS 6600,Consult & Collab Prob Solving,3,R,05:30pm,08:15pm,Online (Virtual),,,,,"Tilman, A.",Full Term
distance learning,12,1,0,16022,SDS 6830,School Counseling Internship,1,T,05:30pm,08:15pm,Online (Virtual),,,,,"Goggins-Brown, S.",Full Term
distance learning,12,5,0,16021,SDS 6830,School Counseling Internship,1,M,05:30pm,08:15pm,Online (Virtual),,,,,"Goggins-Brown, S.",Full Term
distance learning,12,2,0,16020,SDS 6830,School Counseling Internship,1,R,05:30pm,08:15pm,Online (Virtual),,,,,"Kirk, J.",Full Term
closed,12,0,0,16023,SDS 6830,School Counseling Internship,1,W,05:30pm,08:15pm,Online (Virtual),,,,,STAFF,Full Term
distance learning,12,5,0,10012,SDS 6830,School Counseling Internship,1,R,05:30pm,08:15pm,Online (Virtual),,,,,"Schultz, D.",Full Term
distance learning,12,4,0,16019,SDS 6830,School Counseling Internship,1,R,05:30pm,08:15pm,Online (Virtual),,,,,STAFF,Full Term
distance learning,30,30,0,14699,SLS 1101,The University Transition,3,,,,Online (Virtual),,,,,STAFF,Full Term
on campus,30,29,0,15874,SLS 1101,The University Transition,3,M W,12:30pm,01:20pm,Merwin Hall 115,,,,,STAFF,Full Term
distance learning,20,4,5,13435,SLS 1301,Career Planning,1,,,,Online (Virtual),,,,,"Fuller, R.",Session A
distance learning,20,8,5,13436,SLS 1301,Career Planning,1,,,,Online (Virtual),,,,,"Flatt, L.",Session B
distance learning,20,4,5,10809,SLS 1301,Career Planning,1,,,,Online (Virtual),,,,,"Flatt, L.",Session A
on campus,10,5,2,14373,SLS 1305,Professional Career Developmen,2,R,09:30am,11:10am,Merwin Hall 105,,,,,"Kutz, N.",Full Term
on campus,30,3,0,15861,SLS 1410,First Year Seminar,1,W,10:30am,11:20am,Merwin Hall 103,,,,,STAFF,Full Term
on campus,30,14,0,14890,SLS 1410,First Year Seminar,1,T,10:30am,11:20am,University Library Classroom 464,,,,,STAFF,Full Term
on campus,30,17,0,14892,SLS 1410,First Year Seminar,1,R,11:30am,12:20pm,Merwin Hall 205,,,,,STAFF,Full Term
on campus,30,25,0,14893,SLS 1410,First Year Seminar,1,R,10:30am,11:20am,University Library Classroom 464,,,,,STAFF,Full Term
on campus,30,5,0,15860,SLS 1410,First Year Seminar,1,W,11:30am,12:20pm,Merwin Hall 115,,,,,STAFF,Full Term
on campus,30,3,0,15864,SLS 1410,First Year Seminar,1,M,09:30am,10:20am,Merwin Hall 111,,,,,STAFF,Full Term
on campus,30,17,0,15863,SLS 1410,First Year Seminar,1,T,11:30am,12:20pm,Merwin Hall 205,,,,,STAFF,Full Term
on campus,30,19,0,15855,SLS 1410,First Year Seminar,1,R,10:30am,11:20am,Merwin Hall 115,,,,,STAFF,Full Term
on campus,30,17,0,15859,SLS 1410,First Year Seminar,1,T,10:30am,11:20am,Merwin Hall 115,,,,,STAFF,Full Term
on campus,30,13,0,15862,SLS 1410,First Year Seminar,1,M,10:30am,11:20am,Merwin Hall 103,,,,,STAFF,Full Term
on campus,30,23,0,14894,SLS 1410,First Year Seminar,1,T,10:30am,11:20am,Merwin Hall 107,,,,,STAFF,Full Term
distance learning,30,30,0,15866,SLS 1501,Effective Learning,3,,,,Online (Virtual),,,,,STAFF,Full Term
distance learning,30,30,0,15865,SLS 1501,Effective Learning,3,,,,Online (Virtual),,,,,STAFF,Full Term
on campus,30,29,0,15867,SLS 1501,Effective Learning,2,W F,10:30am,11:20am,Whitaker Hall 131,,,,,STAFF,Full Term
on campus,10,7,2,14386,SLS 1571,Learning with Technology 2,2,T,11:30am,01:10pm,Merwin Hall 120,,,,,"Saintine Joseph, F.",Full Term
distance learning,20,10,5,14704,SLS 2302,Career Success Strategies,1,,,,Online (Virtual),,,,,"Goldsmith, B.",Session B
closed,20,0,5,13437,SLS 2302,Career Success Strategies,1,,,,Online (Virtual),,,,,"Goldsmith, B.",Session A
distance learning,20,14,5,13438,SLS 2302,Career Success Strategies,1,,,,Online (Virtual),,,,,"Jaimes, J.",Session B
on campus,15,11,0,16082,SLS 2930,Career Seminar,2,M,09:30am,11:10am,Sugden Resort &Hospitality Mgt 209,,,,,"Kutz, N.",Full Term
off campus,10,6,2,14385,SLS 2940,Career Internship,2,,,,Off Campus Site TBA TBA,,,,,"Kutz, N.",Full Term
closed,45,0,3,15061,SOP 4004,Social Psychology,3,,,,Online (Virtual),,,,,"D'Aquin, K.",Full Term
distance learning,45,7,5,13041,SOP 4004,Social Psychology,3,,,,Online (Virtual),,,,,"Sasnett-Martichuski, D.",Full Term
distance learning,45,14,5,15542,SOP 4714,Environmental Psychology,3,,,,Online (Virtual),,,,,"Sasnett-Martichuski, D.",Full Term
closed,45,0,1,15170,SOP 4751,Psychology & Law,3,,,,Online (Virtual),,,,,"O'Neil, K.",Full Term
closed,45,0,0,15959,SOP 4777,Psychology of Human Sexuality,3,,,,Online (Virtual),,,,,"D'Aquin, K.",Full Term
distance learning,45,4,5,15881,SOP 4930,ST:Decision Making,3,,,,Online (Virtual),,,,,"McElroy, G.",Full Term
closed,45,0,3,15102,SOP 4935,Social Cognition,3,,,,Online (Virtual),,,,,"McElroy, G.",Full Term
closed,45,0,5,15062,SOP 4935,Social Cognition,3,,,,Online (Virtual),,,,,"Molinario, E.",Session B
on campus,20,9,0,13018,SOW 2031,Introduction to Social Work,3,F,10:30am,01:15pm,Marieb Hall 200,S,10:00am,12:15pm,Marieb Hall 200,"Mckie, J.",Full Term
closed,21,0,0,10744,SOW 3102,HBSE II,3,T,01:30pm,04:15pm,Merwin Hall 212,T,12:30pm,02:45pm,Merwin Hall 212,"Strom, A.",Full Term
on campus,21,2,0,10743,SOW 3102,HBSE II,3,T,10:30am,01:15pm,Merwin Hall 105,T,10:00am,12:15pm,Merwin Hall 105,"Jordan, C.",Full Term
on campus,49,7,0,10747,SOW 3232,Social Policy,3,R,10:30am,01:15pm,Griffin Hall 213,R,10:00am,12:15pm,Griffin Hall 213,"Felke, T.",Full Term
on campus,21,2,0,10745,SOW 3322,Practice II: Groups,3,T,01:30pm,04:15pm,Griffin Hall 107,T,12:30pm,02:45pm,Reed Hall 249,"Walker, T.",Full Term
closed,21,0,0,10746,SOW 3322,Practice II: Groups,3,T,10:30am,01:15pm,Marieb Hall 200,T,10:00am,12:15pm,Merwin Hall 112,"VanHara, A.",Full Term
on campus,23,2,0,10751,SOW 4061,BSW Field Education II,6,R,04:30pm,07:15pm,Merwin Hall 205,R,03:00pm,05:15pm,Merwin Hall 205,"VanHara, A.",Full Term
on campus,24,2,0,13411,SOW 4061,BSW Field Education II,6,R,04:30pm,07:15pm,Merwin Hall 205,R,03:00pm,05:15pm,Merwin Hall 205,"Mayes, K.",Full Term
on campus,43,4,0,15882,SOW 4401,Social Work Research,3,T,04:30pm,07:15pm,Merwin Hall 212,T,03:00pm,05:15pm,Merwin Hall 212,"Clark, H.",Full Term
on campus,47,4,0,14741,SOW 4522,BSW Integrative Senior Seminar,3,R,01:30pm,04:15pm,Marieb Hall 200,R,12:30pm,02:45pm,Marieb Hall 200,"Clark, H.",Full Term
distance learning,20,8,0,13726,SOW 4643,Issues in Aging,3,,,,Online (Virtual),,,,,"Hage, D.",Full Term
distance learning,15,1,0,15973,SOW 4930,ST:Medical Social Work,3,,,,Online (Virtual),,,,,"Mayes, K.",Full Term
on campus,25,21,0,10757,SOW 6186,Macro SW Theory and Practice,3,F,10:30am,01:15pm,University Library Classroom 438,S,10:00am,12:15pm,Holmes Engineering 402,"Nelson, C.",Full Term
on campus,20,14,0,15886,SOW 6236,Social Policy Analysis,3,F,04:30pm,07:15pm,Merwin Hall 103,S,03:00pm,05:15pm,Merwin Hall 103,"Hage, D.",Full Term
on campus,25,20,0,10759,SOW 6306,Social Work Practice II,3,F,01:30pm,04:15pm,Reed Hall 139,S,12:30pm,02:45pm,Reed Hall 139,"Mayes, K.",Full Term
on campus,30,12,0,13384,SOW 6344,Adv. Clinical Group Practice,3,T,05:30pm,08:15pm,Merwin Hall 125,T,05:45pm,08:00pm,Merwin Hall 125,STAFF,Full Term
on campus,13,5,0,10760,SOW 6344,Adv. Clinical Group Practice,3,M,10:30am,01:15pm,University Library Classroom 438,F,10:00am,12:15pm,University Library Classroom 438,"Hage, D.",Full Term
on campus,15,5,0,10761,SOW 6369,Advanced Practice Seminar,3,M,01:30pm,04:15pm,Merwin Hall 112,F,12:30pm,02:45pm,Merwin Hall 112,"Mayes, K.",Full Term
on campus,25,7,0,14743,SOW 6369,Advanced Practice Seminar,3,R,05:30pm,08:15pm,Merwin Hall 110,R,05:45pm,08:00pm,Merwin Hall 110,"Clark, H.",Full Term
off campus,8,4,0,10764,SOW 6533,Field Education II,3,,,,Off Campus Site TBA TBA,,,,,"Walker, T.",Full Term
closed,12,0,0,15028,SOW 6537,Field Education IV,3,,,,Off Campus Site TBA TBA,,,,,"Hage, D.",Full Term
off campus,18,2,0,10765,SOW 6537,Field Education IV,3,,,,Off Campus Site TBA TBA,,,,,"Dixon, S.",Full Term
closed,2,0,0,13021,SOW 6571,Field Education IIC,2,,,,Off Campus Site TBA TBA,,,,,"Clark, H.",Full Term
distance learning,20,10,0,13725,SOW 6603,Medical Social Work,3,,,,Online (Virtual),,,,,"Mayes, K.",Full Term
on campus,15,4,0,10763,SOW 6611,Adv. Clin. Pract.: Fam/Couples,3,M,05:30pm,08:15pm,Merwin Hall 103,F,05:45pm,08:00pm,Merwin Hall 103,"Alexakis, D.",Full Term
distance learning,10,8,0,13728,SOW 6644,Issues in Aging,3,,,,Online (Virtual),,,,,"Hage, D.",Full Term
closed,30,0,4,14409,SPC 1017,Fundamentals of Communication,3,,,,Online (Virtual),,,,,"Parke, A.",Full Term
closed,30,0,4,11699,SPC 1017,Fundamentals of Communication,3,,,,Online (Virtual),,,,,"Parke, A.",Full Term
closed,25,0,4,15929,SPC 1017,Fundamentals of Communication,3,,,,Online (Virtual),,,,,"Price, S.",Full Term
distance learning,25,1,5,15930,SPC 1017,Fundamentals of Communication,3,,,,Online (Virtual),,,,,"Price, S.",Full Term
closed,30,0,5,14408,SPC 1017,Fundamentals of Communication,3,,,,Online (Virtual),,,,,"Fortin, A.",Full Term
closed,30,0,5,14407,SPC 1017,Fundamentals of Communication,3,T R,03:00pm,04:15pm,Griffin Hall 213,,,,,"Braddy, J.",Full Term
closed,25,0,5,11901,SPC 1608,Effective Speaking,3,,,,Online (Virtual),,,,,"Samuelson, R.",Full Term
on campus,25,16,5,11899,SPC 1608,Effective Speaking,3,M W F,11:30am,12:20pm,Merwin Hall 103,,,,,"Keegan, K.",Full Term
distance learning,25,22,5,12133,SPC 1608,Effective Speaking,3,,,,Online (Virtual),,,,,"Bieselin, J.",Full Term
on campus,25,5,5,15908,SPC 1608,Effective Speaking,3,T R,12:00pm,01:15pm,Academic Building Nine 113,,,,,"Gibson, T.",Full Term
on campus,25,18,5,14269,SPC 1608,Effective Speaking,3,M W F,12:30pm,01:20pm,Merwin Hall 121,,,,,"Keegan, K.",Full Term
distance learning,25,14,5,12914,SPC 1608,Effective Speaking,3,,,,Online (Virtual),,,,,"Bieselin, J.",Full Term
closed,25,0,5,14411,SPC 1608,Effective Speaking,3,,,,Online (Virtual),,,,,"Youakim, J.",Full Term
on campus,25,17,5,11902,SPC 1608,Effective Speaking,3,T R,10:30am,11:45am,Academic Building Nine 209,,,,,"Poisson, D.",Full Term
distance learning,25,14,5,11906,SPC 1608,Effective Speaking,3,,,,Online (Virtual),,,,,"Bieselin, J.",Full Term
closed,25,0,5,15907,SPC 1608,Effective Speaking,3,T R,01:30pm,02:45pm,Academic Building Nine 111,,,,,"Gibson, T.",Full Term
distance learning,25,3,5,15940,SPC 1608,Effective Speaking,3,,,,Online (Virtual),,,,,"Price, S.",Full Term
on campus,25,16,5,14410,SPC 1608,Effective Speaking,3,M W F,10:30am,11:20am,Merwin Hall 107,,,,,"Keegan, K.",Full Term
closed,25,0,4,16207,SPC 2023,Public Speaking,3,,,,Online (Virtual),,,,,"Braddy, J.",Full Term
closed,25,0,0,15218,SPC 2023,Public Speaking,3,T R,12:00pm,01:15pm,Merwin Hall 102,,,,,"Harrigan, J.",Full Term
closed,25,0,4,16101,SPC 2023,Public Speaking,3,,,,Online (Virtual),,,,,"Samuelson, R.",Full Term
closed,25,0,4,12674,SPC 2023,Public Speaking,3,,,,Online (Virtual),,,,,"Muniz, Z.",Full Term
closed,25,0,5,11729,SPC 2023,Public Speaking,3,T R,10:30am,11:45am,Merwin Hall 231,,,,,"Harrigan, J.",Full Term
closed,25,0,5,11728,SPC 2023,Public Speaking,3,T R,09:00am,10:15am,Academic Building Nine 209,,,,,"Gibson, T.",Full Term
closed,25,0,5,11730,SPC 2023,Public Speaking,3,,,,Online (Virtual),,,,,"Steele, C.",Full Term
closed,25,0,5,11731,SPC 2023,Public Speaking,3,,,,Online (Virtual),,,,,"Samuelson, R.",Full Term
closed,25,0,4,11732,SPC 2023,Public Speaking,3,T R,10:30am,11:45am,Academic Building Nine 111,,,,,"Gibson, T.",Full Term
closed,25,0,5,11734,SPC 2023,Public Speaking,3,,,,Online (Virtual),,,,,"Steele, C.",Full Term
closed,25,0,5,11735,SPC 2023,Public Speaking,3,,,,Online (Virtual),,,,,"Steele, C.",Full Term
closed,25,0,1,14919,SPC 2023,Public Speaking,3,,,,Online (Virtual),,,,,"Gibson, T.",Full Term
closed,30,0,5,11693,SPC 3210,Theories of Human Communicatio,3,T,01:30pm,04:15pm,Academic Building Nine 113,,,,,"Parke, A.",Full Term
closed,30,0,4,11704,SPC 3210,Theories of Human Communicatio,3,,,,Online (Virtual),,,,,"Gibson, T.",Full Term
closed,30,0,0,11690,SPC 3230,History of Rhetorical Theory,3,,,,Online (Virtual),,,,,"Youakim, J.",Full Term
closed,30,0,1,11691,SPC 3230,History of Rhetorical Theory,3,T R,10:30am,11:45am,Merwin Hall 212,,,,,"Walch, M.",Full Term
on campus,30,12,5,11702,SPC 3301,Interpersonal Communication,3,W,01:30pm,04:15pm,Griffin Hall 109,,,,,"Parke, A.",Full Term
closed,30,0,5,15931,SPC 3331,Nonverbal Communications,3,T R,09:00am,10:15am,Merwin Hall 121,,,,,"Parke, A.",Full Term
on campus,30,21,5,14898,SPC 3721,Interracial/Intercultural Comm,3,T R,03:00pm,04:15pm,Merwin Hall 116,,,,,"Tankei, S.",Full Term
distance learning,60,4,0,11692,SPC 3721,Interracial/Intercultural Comm,3,,,,Online (Virtual),,,,,"Fortin, A.",Full Term
off campus,1,1,0,16302,SPC 4900,DIS:Capstone Seminar,3,,,,Off Campus Site TBA TBA,,,,,"Fortin, A.",Full Term
closed,25,0,3,14405,SPC 4931,ST: Rhetoric of Pop Culture,3,M,01:30pm,04:15pm,Merwin Hall 110,,,,,"Walch, M.",Full Term
closed,20,0,0,16077,SPC 4931,ST:Media Perspectives,3,M,04:30pm,07:15pm,Reed Hall 146,,,,,"Lack, J.",Full Term
on campus,25,4,5,12516,SPC 4932,Senior Seminar,3,W,01:30pm,04:15pm,Whitaker Hall 101,,,,,"Hambrick, M.",Full Term
off campus,150,134,0,11705,SPC 4941,Internship,3,,,,Off Campus Site TBA TBA,,,,,"Singh, L.",Full Term
off campus,150,148,0,11706,SPC 4941,Internship,1,,,,Off Campus Site TBA TBA,,,,,"Singh, L.",Full Term
distance learning,45,16,0,11201,SPM 3004,Principles of Sports Mgt,3,,,,Online (Virtual),,,,,"Baptiste, M.",Full Term
distance learning,45,12,0,11202,SPM 3024,Contemporary Issues Sport,3,,,,Online (Virtual),,,,,"Baptiste, M.",Full Term
on campus,45,19,0,11203,SPM 4104,Sport Facility & Event Mgt.,3,M,05:30pm,08:15pm,Sugden Resort &Hospitality Mgt 240,F,05:45pm,08:00pm,Sugden Resort &Hospitality Mgt 240,"Mielke, J.",Full Term
on campus,20,12,5,10723,SPN 1120C,Beginning Spanish 1,4,M W F,09:00am,10:15am,Reed Hall 146,S,07:30am,09:45am,Reed Hall 146,"LaOrden, J.",Full Term
closed,25,0,3,13164,SPN 1120C,Beginning Spanish 1,4,M W F,12:00pm,01:15pm,Online (Virtual),S,10:00am,12:15pm,Online (Virtual),"Amell, A.",Full Term
closed,25,0,3,10727,SPN 1120C,Beginning Spanish 1,4,T R,01:30pm,03:15pm,Merwin Hall 115,R,12:30pm,02:45pm,Merwin Hall 115,"Amell, A.",Full Term
on campus,25,7,5,10724,SPN 1120C,Beginning Spanish 1,4,M W F,10:30am,11:45am,Reed Hall 146,W,10:00am,12:15pm,Reed Hall 146,"LaOrden, J.",Full Term
closed,25,0,5,10730,SPN 1121C,Beginning Spanish 2,4,T R,09:30am,11:15am,Griffin Hall 215,T,10:00am,12:15pm,Griffin Hall 215,"Gomes de Mattos, J.",Full Term
closed,25,0,2,10732,SPN 1121C,Beginning Spanish 2,4,T R,03:30pm,05:15pm,Online (Virtual),R,03:00pm,05:15pm,Online (Virtual),STAFF,Full Term
on campus,20,8,5,10735,SPN 1121C,Beginning Spanish 2,4,M W F,12:00pm,01:15pm,Reed Hall 146,S,10:00am,12:15pm,Reed Hall 146,"LaOrden, J.",Full Term
on campus,25,2,5,15362,SPN 1121C,Beginning Spanish 2,4,T R,11:30am,01:15pm,Merwin Hall 115,R,10:00am,12:15pm,Merwin Hall 115,"Amell, A.",Full Term
on campus,20,10,5,15366,SPN 2032,Spanish for Health Professions,3,M,01:30pm,04:15pm,Merwin Hall 105,F,12:30pm,02:45pm,Merwin Hall 105,"Ramos, M.",Full Term
on campus,20,13,5,10772,SPN 2220C,Intermediate Spanish 1,4,T R,11:30am,01:15pm,Reed Hall 237,T,10:00am,12:15pm,Reed Hall 237,"Ramos, M.",Full Term
on campus,20,7,5,10773,SPN 2221C,Intermediate Spanish 2,4,T R,09:30am,11:15am,Merwin Hall 125,T,10:00am,12:15pm,Merwin Hall 125,"Rivera, M.",Full Term
